Terrain Entity Table (1345)
-------------------------------------
DIR      |Sup Elev  |Grade   |Curve  
95.3577  |0         |0.0200  |0.0000 
95.4110  |0         |-0.1100 |0.0000 
95.8776  |0         |-0.1100 |0.3430 
96.0426  |0         |0.0200  |0.3430 
96.1782  |0         |0.0200  |0.0000 
96.3786  |0         |0.0200  |0.8080 
96.3951  |0         |-0.2000 |0.8080 
96.4988  |0         |-0.2000 |1.6500 
96.5127  |0         |-0.5500 |1.6500 
96.6189  |0         |-0.5500 |0.0000 
96.6591  |0         |-0.5500 |0.5400 
96.8358  |0         |-0.4600 |0.5400 
96.8795  |0         |-0.4600 |1.5140 
96.9827  |0         |-0.7000 |1.5140 
97.0098  |0         |-0.7000 |0.0000 
97.0598  |0         |-0.7000 |0.7860 
97.1148  |0         |-0.4700 |0.7860 
97.2617  |0         |-0.7300 |0.7860 
97.2803  |0         |-0.7300 |0.0000 
97.4085  |0         |-0.6200 |0.0000 
97.6104  |0         |-0.4900 |0.0000 
97.6134  |0         |-0.4900 |0.1010 
97.8536  |0         |-0.4900 |1.7000 
97.8540  |0         |-0.3200 |1.7000 
97.9757  |0         |-0.4500 |1.7000 
97.9848  |0         |-0.4500 |2.0070 
98.1163  |0         |-0.4500 |0.0000 
98.1167  |0         |-0.2600 |0.0000 
98.2576  |0         |-0.4800 |0.0000 
98.3697  |0         |-0.4500 |0.0000 
98.5002  |0         |-0.4500 |0.4240 
98.5182  |0         |-0.5299 |0.4240 
98.7731  |0         |-0.2800 |0.4240 
98.8235  |0         |-0.2800 |2.1640 
98.9346  |0         |-0.2800 |0.0000 
98.9443  |0         |-0.4000 |0.0000 
99.1077  |0         |-0.2400 |0.0000 
99.2487  |0         |-0.1300 |0.0000 
99.3589  |0         |0.1000  |0.0000 
99.5110  |0         |0.0600  |0.0000 
99.5199  |0         |0.0200  |0.0000 
99.6318  |0         |0.0400  |0.0000 
99.6403  |0         |0.0400  |0.7510 
99.7352  |0         |0.1900  |0.7510 
99.8237  |0         |0.1900  |3.2990 
99.9030  |0         |0.2900  |3.2990 
99.9227  |0         |0.2900  |2.7300 
100.0117 |0         |0.0400  |2.7300 
100.0220 |0         |0.0400  |0.0000 
100.0894 |0         |-0.1800 |0.0000 
100.1638 |0         |-0.2300 |0.0000 
100.2356 |0         |-0.2700 |0.0000 
100.3197 |0         |-0.2700 |0.7820 
100.4273 |0         |-0.1300 |0.7820 
100.5204 |0         |0.0000  |0.7820 
100.5577 |0         |0.0000  |0.0000 
100.5875 |0         |0.0000  |0.4170 
100.6168 |0         |0.4200  |0.4170 
100.6975 |0         |0.6200  |0.4170 
100.8549 |0         |0.6200  |2.9980 
100.8653 |0         |0.4600  |2.9980 
100.9528 |0         |0.4600  |0.0000 
100.9926 |0         |0.4700  |0.0000 
101.0799 |0         |0.4700  |0.2150 
101.1104 |0         |0.6300  |0.2150 
101.2074 |0         |0.6300  |0.0000 
101.2464 |0         |0.6300  |1.1220 
101.2576 |0         |0.4100  |1.1220 
101.4619 |0         |0.4100  |0.0000 
101.4913 |0         |0.4100  |1.2570 
101.5004 |0         |0.2600  |1.2570 
101.5593 |0         |0.1200  |1.2570 
101.6576 |0         |0.1200  |3.3560 
101.7557 |0         |0.1200  |0.0000 
101.7799 |0         |0.3700  |0.0000 
101.9490 |0         |0.6200  |0.0000 
101.9559 |0         |0.6200  |1.1310 
102.0595 |0         |0.4900  |1.1310 
102.1172 |0         |0.4900  |0.0000 
102.1475 |0         |0.4900  |0.1630 
102.3390 |0         |0.6100  |0.1630 
102.4935 |0         |0.3500  |0.1630 
102.5818 |0         |0.1500  |0.1630 
102.6922 |0         |-0.2000 |0.1630 
102.7723 |0         |-0.2000 |2.8369 
102.8026 |0         |-0.4200 |2.8369 
102.8964 |0         |-0.4200 |2.9619 
102.9498 |0         |-0.6300 |2.9619 
103.0114 |0         |-0.6300 |0.0000 
103.1115 |0         |-0.3700 |0.0000 
103.1998 |0         |-0.4000 |0.0000 
103.2091 |0         |-0.4000 |0.3910 
103.2570 |0         |-0.6500 |0.3910 
103.3426 |0         |-0.3400 |0.3910 
103.5424 |0         |-0.6000 |0.3910 
103.6708 |0         |-0.3300 |0.3910 
103.7326 |0         |-0.3300 |3.2130 
103.8267 |0         |-0.3300 |0.0000 
103.8422 |0         |-0.4700 |0.0000 
103.8477 |0         |-0.4700 |0.8950 
103.9990 |0         |-0.2400 |0.8950 
104.0320 |0         |-0.2400 |2.2620 
104.0990 |0         |-0.4500 |2.2620 
104.1386 |0         |-0.4500 |0.0000 
104.1678 |0         |-0.4500 |0.3540 
104.2846 |0         |-0.2200 |0.3540 
104.3417 |0         |-0.3899 |0.3540 
104.4417 |0         |-0.0200 |0.3540 
104.4877 |0         |-0.0200 |3.8790 
104.5701 |0         |-0.3000 |3.8790 
104.5846 |0         |-0.3000 |3.4580 
104.6913 |0         |-0.3000 |0.0000 
104.7271 |0         |-0.0300 |0.0000 
104.8259 |0         |-0.0300 |1.0580 
104.9886 |0         |-0.0300 |0.0000 
105.0267 |0         |-0.0300 |0.7740 
105.0411 |0         |0.1400  |0.7740 
105.2358 |0         |0.1400  |2.1730 
105.2693 |0         |-0.2000 |2.1730 
105.3500 |0         |-0.2000 |0.0000 
105.3784 |0         |-0.2000 |1.1090 
105.4263 |0         |0.1300  |1.1090 
105.5547 |0         |0.0400  |1.1090 
105.5687 |0         |0.0400  |3.9460 
105.6733 |0         |0.0400  |3.9200 
105.7403 |0         |-0.0800 |3.9200 
105.7684 |0         |-0.0800 |0.0000 
105.8519 |0         |-0.0800 |0.2120 
105.8973 |0         |0.1200  |0.2120 
105.9543 |0         |-0.1700 |0.2120 
106.3398 |0         |-0.0800 |0.2120 
106.5538 |0         |0.1400  |0.2120 
106.6888 |0         |0.1400  |0.0000 
106.7394 |0         |0.0100  |0.0000 
106.8146 |0         |0.0100  |0.1000 
106.9678 |0         |0.1100  |0.1000 
107.1390 |0         |0.0100  |2.0810 
107.2471 |0         |0.0100  |0.0000 
107.2960 |0         |0.2000  |0.0000 
107.4814 |0         |0.2400  |0.4070 
107.6405 |0         |0.2400  |0.0000 
107.6799 |0         |0.2400  |0.9430 
107.6932 |0         |0.0900  |0.9430 
107.8727 |0         |-0.0700 |0.9430 
107.9112 |0         |-0.0700 |2.5570 
108.0108 |0         |0.1900  |2.5570 
108.0140 |0         |0.1900  |0.0000 
108.0345 |0         |0.1900  |0.2680 
108.1901 |0         |0.0700  |0.2680 
108.2299 |0         |0.0700  |2.9790 
108.3329 |0         |0.0700  |2.7530 
108.4460 |0         |0.0700  |0.0000 
108.4570 |0         |-0.0200 |0.0000 
108.6733 |0         |-0.2900 |0.0000 
108.8619 |0         |-0.1000 |0.0000 
108.9125 |0         |-0.4000 |0.0000 
108.9776 |0         |-0.3800 |0.0000 
109.0373 |0         |-0.3800 |3.9820 
109.1426 |0         |-0.3800 |3.7560 
109.1612 |0         |0.0700  |3.7560 
109.2290 |0         |0.0700  |3.9000 
109.2778 |0         |-0.0900 |3.9000 
109.3151 |0         |-0.0900 |0.0000 
109.3439 |0         |-0.0900 |0.2370 
109.3778 |0         |0.2900  |0.2370 
109.5261 |0         |0.2900  |3.6780 
109.6125 |0         |0.2900  |3.3700 
109.6612 |0         |-0.2200 |3.3700 
109.7083 |0         |-0.2200 |0.0000 
109.7371 |0         |-0.2200 |0.2500 
109.7612 |0         |0.0000  |0.2500 
109.8612 |0         |-0.2000 |0.2500 
109.8670 |0         |-0.2000 |1.3690 
110.0002 |0         |-0.2000 |1.5549 
110.0945 |0         |-0.0900 |1.5549 
110.1335 |0         |-0.0900 |0.0000 
110.1746 |0         |-0.0900 |0.3100 
110.3112 |0         |-0.2600 |0.3100 
110.3795 |0         |-0.2600 |0.7990 
110.4112 |0         |0.0500  |0.7990 
110.5112 |0         |-0.1400 |0.7990 
110.5333 |0         |-0.1400 |2.3260 
110.6112 |0         |-0.3899 |2.3260 
110.6562 |0         |-0.3899 |2.0150 
110.7112 |0         |-0.1800 |2.0150 
110.7778 |0         |0.1300  |2.0150 
110.7794 |0         |0.1300  |0.0000 
110.9441 |0         |0.1300  |1.4720 
111.0112 |0         |-0.0400 |1.4720 
111.0780 |0         |-0.0400 |0.0000 
111.5945 |0         |0.0300  |0.0000 
111.9778 |0         |0.1300  |0.0000 
112.1426 |0         |0.1300  |1.7420 
112.1612 |0         |-0.1700 |1.7420 
112.2445 |0         |0.0000  |1.7420 
112.2884 |0         |0.0000  |0.0000 
112.3301 |0         |0.0000  |0.6140 
112.4612 |0         |-0.2600 |0.6140 
112.5074 |0         |-0.2600 |4.1490 
112.5278 |0         |0.1800  |4.1490 
112.5907 |0         |0.1800  |0.6530 
112.6112 |0         |-0.1000 |0.6530 
112.7470 |0         |-0.1000 |2.9650 
112.7612 |0         |-0.0300 |2.9650 
112.8578 |0         |-0.0300 |0.0000 
112.8867 |0         |-0.0300 |0.8600 
112.9278 |0         |0.0600  |0.8600 
113.0312 |0         |0.0600  |0.0000 
113.0506 |0         |0.0600  |0.1790 
113.1778 |0         |-0.0400 |0.1790 
113.2778 |0         |0.1100  |0.1790 
113.3494 |0         |0.1100  |1.8130 
113.4845 |0         |0.1100  |2.0539 
113.5905 |0         |0.1100  |1.9150 
113.5945 |0         |-0.0900 |1.9150 
113.7159 |0         |-0.0900 |0.0000 
113.7445 |0         |0.0800  |0.0000 
113.9778 |0         |0.1300  |0.0000 
114.0320 |0         |0.1300  |1.7620 
114.0816 |0         |0.2800  |1.7620 
114.1492 |0         |-0.0900 |1.7620 
114.1562 |0         |-0.0900 |1.8780 
114.2619 |0         |0.0600  |1.8780 
114.2903 |0         |0.0600  |0.0000 
114.3403 |0         |0.0600  |1.0480 
114.5595 |0         |-0.3200 |1.0480 
114.5773 |0         |-0.3200 |2.3620 
114.6826 |0         |-0.3200 |1.7910 
114.6858 |0         |-0.0400 |1.7910 
114.7939 |0         |0.1200  |1.7910 
114.8142 |0         |0.1200  |2.8090 
114.8886 |0         |-0.1100 |2.8090 
114.9189 |0         |-0.1100 |0.0000 
114.9383 |0         |-0.3899 |0.0000 
114.9400 |0         |-0.3899 |0.3540 
115.0148 |0         |0.0500  |0.3540 
115.0551 |0         |0.0500  |0.0000 
115.0970 |0         |0.0500  |0.7690 
115.2222 |0         |-0.0500 |0.7690 
115.2854 |0         |-0.0500 |0.0000 
115.3303 |0         |0.0900  |1.0680 
115.4320 |0         |0.0900  |4.6980 
115.5261 |0         |0.0900  |4.2260 
115.5460 |0         |-0.1300 |4.2260 
115.6099 |0         |-0.1300 |0.0000 
115.7044 |0         |0.2400  |0.0000 
115.7449 |0         |0.5600  |0.0000 
115.8163 |0         |0.1400  |0.0000 
115.9038 |0         |0.1400  |2.9380 
115.9623 |0         |-0.2900 |2.9380 
116.0009 |0         |-0.2900 |0.0000 
116.0301 |0         |-0.2900 |2.0020 
116.0991 |0         |0.0900  |2.0020 
116.1856 |0         |0.0900  |13.1330
116.2051 |0         |0.0900  |0.0000 
116.2511 |0         |-0.1900 |0.0000 
116.3180 |0         |-0.0400 |0.0000 
116.4773 |0         |-0.0400 |0.2980 
116.5013 |0         |-0.1500 |0.2980 
116.5938 |0         |-0.1500 |2.0560 
116.6513 |0         |0.0300  |2.0560 
116.7104 |0         |0.0300  |2.0230 
116.7347 |0         |-0.2000 |2.0230 
116.8347 |0         |0.1500  |2.0230 
116.8485 |0         |0.1500  |0.0000 
116.9513 |0         |-0.2400 |0.0000 
117.0847 |0         |-0.0600 |0.0000 
117.3180 |0         |-0.1700 |0.0000 
117.3347 |0         |-0.1700 |1.9430 
117.4737 |0         |-0.1700 |2.3080 
117.5180 |0         |0.0100  |2.3080 
117.5828 |0         |0.0100  |0.0000 
117.6180 |0         |-0.2700 |0.0000 
117.7347 |0         |0.4400  |0.0000 
117.8013 |0         |0.1200  |0.0000 
117.9479 |0         |0.1200  |0.5430 
118.0347 |0         |0.3100  |0.5430 
118.0854 |0         |0.3100  |2.9660 
118.1835 |0         |0.3100  |5.0510 
118.2013 |0         |0.1400  |5.0510 
118.2621 |0         |0.1400  |0.0000 
118.2680 |0         |-0.1300 |0.0000 
118.2818 |0         |-0.1300 |0.1500 
118.3210 |0         |-0.1300 |0.0000 
118.4013 |0         |0.1900  |0.0000 
118.5316 |0         |0.1900  |1.0940 
118.6013 |0         |-0.0200 |1.0940 
118.6845 |0         |-0.0200 |2.2290 
118.7013 |0         |-0.2000 |2.2290 
118.8068 |0         |-0.2000 |1.2830 
118.8180 |0         |0.1700  |1.2830 
118.9513 |0         |-0.0900 |1.2830 
118.9521 |0         |-0.0900 |2.7000 
119.0661 |0         |-0.0900 |1.2150 
119.1347 |0         |0.0600  |1.2150 
119.2011 |0         |0.0600  |2.6820 
119.3159 |0         |0.0600  |2.7100 
119.3347 |0         |-0.1900 |2.7100 
119.4197 |0         |-0.1900 |1.2300 
119.4847 |0         |0.1000  |1.2300 
119.5652 |0         |0.1000  |2.9410 
119.5847 |0         |0.3100  |2.9410 
119.6680 |0         |-0.1300 |2.9410 
119.6688 |0         |-0.1300 |0.0000 
119.7627 |0         |-0.1300 |0.7300 
119.8847 |0         |0.3800  |0.7300 
119.9680 |0         |0.1000  |0.7300 
119.9913 |0         |0.1000  |1.0690 
120.0013 |0         |-0.2200 |1.0690 
120.1180 |0         |0.0400  |1.0690 
120.1506 |0         |0.0400  |2.3410 
120.2180 |0         |-0.3200 |2.3410 
120.2703 |0         |-0.3200 |0.0000 
120.3013 |0         |-0.0400 |0.0000 
120.3402 |0         |-0.0400 |0.7510 
120.4680 |0         |0.1300  |0.7510 
120.5513 |0         |0.0000  |0.7510 
120.5888 |0         |0.0000  |2.3190 
120.6974 |0         |0.0000  |0.0000 
120.7172 |0         |0.0000  |0.4350 
120.8322 |0         |0.0000  |0.0000 
120.9680 |0         |-0.1400 |0.0000 
121.0680 |0         |0.1000  |0.0000 
121.1513 |0         |0.2400  |0.0000 
121.2513 |0         |0.1700  |0.4720 
121.4235 |0         |0.1700  |3.6050 
121.4795 |0         |-0.1400 |3.6050 
121.5174 |0         |-0.1400 |0.0000 
121.6161 |0         |-0.0600 |0.0000 
121.6968 |0         |-0.0600 |1.0170 
121.7360 |0         |-0.2700 |1.0170 
121.8754 |0         |-0.2700 |0.0000 
121.8945 |0         |-0.1700 |0.0000 
121.8966 |0         |-0.1700 |1.3850 
122.0341 |0         |-0.1700 |1.1910 
122.0436 |0         |0.0500  |1.1910 
122.1398 |0         |0.2300  |1.1910 
122.1820 |0         |0.2300  |2.5120 
122.2455 |0         |0.0800  |2.5120 
122.2850 |0         |0.0800  |0.0000 
122.3324 |0         |0.2000  |0.0000 
122.4347 |0         |-0.1300 |0.0000 
122.4873 |0         |0.1700  |0.0000 
122.5070 |0         |0.1700  |0.5019 
122.7055 |0         |-0.0300 |0.5019 
122.7106 |0         |-0.0300 |2.8490 
122.8212 |0         |-0.0300 |2.4650 
122.9578 |0         |-0.0300 |0.0000 
122.9773 |0         |-0.0300 |0.6000 
122.9902 |0         |0.1400  |0.6000 
123.0456 |0         |0.1400  |2.9820 
123.1229 |0         |-0.1500 |2.9820 
123.1528 |0         |-0.1500 |0.0000 
123.2178 |0         |-0.3800 |0.0000 
123.2534 |0         |-0.3800 |0.9630 
123.3411 |0         |0.0200  |0.9630 
123.4163 |0         |0.0200  |1.9280 
123.4644 |0         |-0.2200 |1.9280 
123.5432 |0         |-0.2200 |2.4080 
123.5593 |0         |0.0200  |2.4080 
123.6506 |0         |0.0200  |1.6070 
123.6542 |0         |0.3400  |1.6070 
123.7682 |0         |0.3400  |0.0000 
123.8472 |0         |0.3400  |2.2090 
123.9483 |0         |0.1800  |2.2090 
123.9559 |0         |0.1800  |3.1390 
124.0146 |0         |-0.0700 |3.1390 
124.0547 |0         |-0.0700 |2.0309 
124.1095 |0         |0.3700  |2.0309 
124.2030 |0         |0.3700  |3.1810 
124.2424 |0         |0.1800  |3.1810 
124.3119 |0         |0.1800  |0.0000 
124.3316 |0         |0.1800  |0.8850 
124.3752 |0         |0.3700  |0.8850 
124.4701 |0         |0.3700  |1.5200 
124.5648 |0         |0.7100  |1.5200 
124.6085 |0         |0.7100  |1.6400 
124.7356 |0         |0.2100  |1.6400 
124.7375 |0         |0.2100  |3.6340 
124.8286 |0         |0.2100  |1.4450 
124.8778 |0         |-0.1200 |1.4450 
124.9604 |0         |-0.1200 |1.4150 
125.0108 |0         |-0.6300 |1.4150 
125.0922 |0         |-0.6300 |3.3650 
125.1835 |0         |-0.6300 |3.5220 
125.2004 |0         |-0.3400 |3.5220 
125.2746 |0         |-0.3400 |0.0000 
125.2763 |0         |-0.0100 |0.0000 
125.3331 |0         |0.0600  |0.2879 
125.3735 |0         |-0.1500 |0.2879 
125.4570 |0         |-0.1500 |1.2420 
125.4875 |0         |-0.0100 |1.2420 
125.5991 |0         |-0.0100 |0.0000 
125.6686 |0         |0.4500  |0.0000 
125.7021 |0         |0.7000  |0.0000 
125.7894 |0         |-0.0600 |0.0000 
125.8430 |0         |0.1100  |0.0000 
125.9504 |0         |-0.2100 |0.0000 
126.0174 |0         |-0.4400 |0.0000 
126.1180 |0         |-0.3200 |0.0000 
126.1879 |0         |-0.3200 |1.1760 
126.3193 |0         |-0.5800 |1.1760 
126.3964 |0         |-0.5800 |0.0000 
126.4362 |0         |-0.5800 |0.2540 
126.5004 |0         |-0.2800 |0.2540 
126.7152 |0         |-0.0600 |0.2540 
126.7621 |0         |0.1900  |0.2540 
126.8301 |0         |0.1900  |2.3330 
126.8492 |0         |-0.0900 |2.3330 
126.9457 |0         |-0.0900 |2.3170 
126.9566 |0         |0.0200  |2.3170 
127.0610 |0         |0.0200  |0.0000 
127.3456 |0         |-0.0300 |0.0000 
127.4076 |0         |-0.0300 |1.5430 
127.5422 |0         |-0.0300 |2.0800 
127.5996 |0         |-0.1800 |2.0800 
127.6481 |0         |-0.1800 |0.0000 
127.6866 |0         |-0.2000 |0.0000 
127.7267 |0         |-0.2000 |1.5779 
127.7667 |0         |0.1700  |1.5779 
127.8627 |0         |0.4200  |1.5779 
127.8672 |0         |0.4200  |0.7460 
127.9587 |0         |0.6900  |0.7460 
128.0180 |0         |0.6900  |1.9610 
128.0707 |0         |0.1800  |1.9610 
128.1186 |0         |-0.2700 |1.9610 
128.1485 |0         |-0.2700 |0.0000 
128.2146 |0         |-0.4900 |0.0000 
128.3106 |0         |-0.3300 |0.0000 
128.4386 |0         |0.0300  |0.0000 
128.5464 |0         |0.0300  |0.9930 
128.7049 |0         |0.0300  |0.0000 
128.7426 |0         |-0.1100 |0.0000 
128.9343 |0         |-0.1100 |0.2730 
128.9826 |0         |0.1100  |0.2730 
129.1411 |0         |0.1100  |1.5340 
129.2066 |0         |0.3800  |1.5340 
129.2545 |0         |0.5800  |1.5340 
129.2600 |0         |0.5800  |1.6740 
129.3667 |0         |0.3600  |1.6740 
129.3792 |0         |0.3600  |0.0000 
129.5477 |0         |0.3600  |0.0380 
129.8146 |0         |0.5100  |0.0380 
129.8551 |0         |0.5100  |0.0000 
130.1025 |0         |0.2500  |0.0000 
130.2023 |0         |0.2500  |1.6490 
130.2786 |0         |-0.1800 |1.6490 
130.3322 |0         |-0.1800 |1.9770 
130.3905 |0         |-0.6400 |1.9770 
130.4625 |0         |-0.6400 |0.0000 
130.4705 |0         |-0.2800 |0.0000 
130.4926 |0         |-0.2800 |1.0200 
130.5826 |0         |-0.4100 |1.0200 
130.6330 |0         |-0.4100 |1.9830 
130.7265 |0         |-0.5800 |1.9830 
130.7534 |0         |-0.5800 |2.0670 
130.8064 |0         |-0.3400 |2.0670 
130.8737 |0         |-0.3400 |1.9760 
130.9186 |0         |-0.1800 |1.9760 
131.0040 |0         |-0.1800 |2.0400 
131.0945 |0         |-0.3200 |2.0400 
131.1243 |0         |-0.3200 |0.0000 
131.2866 |0         |-0.0800 |0.0000 
131.3506 |0         |-0.4800 |0.0000 
131.3985 |0         |-0.3100 |0.0000 
131.6705 |0         |-0.0300 |0.0000 
131.9104 |0         |0.0300  |0.0000 
132.0909 |0         |0.0300  |2.0990 
132.2104 |0         |0.0300  |0.0000 
132.2402 |0         |0.0300  |0.7760 
132.2464 |0         |-0.1000 |0.7760 
132.3265 |0         |0.0500  |0.7760 
132.3938 |0         |0.0500  |0.0000 
132.4864 |0         |-0.0300 |0.0000 
132.5489 |0         |-0.0300 |0.4610 
132.6328 |0         |-0.1900 |0.4610 
132.6816 |0         |-0.1900 |1.9300 
132.7879 |0         |0.0100  |1.9300 
132.8064 |0         |0.0100  |0.6860 
132.9601 |0         |0.0100  |2.0160 
133.0549 |0         |-0.0900 |2.0160 
133.0752 |0         |-0.0900 |2.1450 
133.1807 |0         |-0.0900 |1.0840 
133.2701 |0         |0.2100  |1.0840 
133.3248 |0         |0.2100  |0.0000 
133.3390 |0         |-0.1400 |0.0000 
133.4252 |0         |0.3300  |0.0000 
133.5631 |0         |0.2000  |0.0000 
133.6318 |0         |-0.0200 |0.0000 
133.6922 |0         |-0.2300 |0.0000 
133.7201 |0         |-0.2300 |0.7570 
133.7610 |0         |0.1100  |0.7570 
133.8127 |0         |-0.0700 |0.7570 
133.9334 |0         |0.0900  |0.7570 
133.9593 |0         |0.0900  |1.7320 
134.0841 |0         |0.0900  |0.0000 
134.2347 |0         |0.0200  |0.0000 
134.5614 |0         |0.0200  |1.0369 
134.5707 |0         |0.1400  |1.0369 
134.7220 |0         |0.1400  |0.0000 
134.7945 |0         |-0.1400 |0.0000 
134.9582 |0         |-0.2800 |0.0000 
135.0701 |0         |-0.2500 |0.0000 
135.1801 |0         |-0.0200 |0.0000 
135.2464 |0         |-0.0200 |0.1210 
135.2585 |0         |0.0500  |0.1210 
135.4386 |0         |0.0500  |2.5210 
135.5358 |0         |0.0500  |0.0000 
135.5413 |0         |-0.0800 |0.0000 
135.6511 |0         |0.1900  |0.0000 
135.6835 |0         |0.1900  |2.1220 
135.7926 |0         |0.0600  |2.1220 
135.8180 |0         |0.0600  |1.4060 
135.9496 |0         |-0.2100 |1.4060 
135.9737 |0         |-0.2100 |3.5640 
136.0595 |0         |-0.0500 |3.5640 
136.0807 |0         |-0.0500 |0.0000 
136.1099 |0         |-0.0500 |0.5690 
136.1852 |0         |0.1900  |0.5690 
136.2951 |0         |0.0400  |0.5690 
136.3083 |0         |0.0400  |0.0000 
136.4710 |0         |0.0400  |0.4820 
136.5621 |0         |-0.1500 |0.4820 
